"velocity","Alstom 1MW","Alstom Beluga 9","Andritz Hydro Hammerfest HS1500","Atlantis AR1000","Atlantis AR1500","Atlantis AR2000","MCT SeaGen 600kW","MCT SeaGen-S 2MW","Nova Innovation M100","ORPC TidGen","Orbital Marine Power Orbital O2","Orbital Marine Power SR2000","Sabella D10","Sabella D15","Tidal Energy Pty Ltd DHV","Verdant Gen4","Verdant Gen5","Voith 1 MW test","TTL 1 MW 3 ms Limit","TTL 1 MW 5 ms Limit"
6.06,0,39.3883959517321,0,39.6503204946083,59.4754807419124,79.3006409892165,23.790192296765,79.3006409892165,3.96503204946083,5.55104486924516,7.70798212116389,79.3006409892165,39.6503204946083,99.1258012365207,6.74055448408341,2.22041794769806,10.7848871745335,39.6503204946083,0,39.6503204946083
6.07,0,38.2075320840709,0,38.4488644487493,57.6732966731239,76.8977288974986,23.0693186692496,76.8977288974986,3.84488644487493,5.3828410228249,7.30690577424946,76.8977288974986,38.4488644487493,96.1221611218732,6.53630695628738,2.15313640912996,10.4580911300598,38.4488644487493,0,38.4488644487493
6.08,0,37.0569794654488,0,37.2787020366969,55.9180530550453,74.5574040733938,22.3672212220181,74.5574040733938,3.72787020366969,5.21901828513757,6.917566481935,74.5574040733938,37.2787020366969,93.1967550917422,6.33737934623847,2.08760731405503,10.1398069539816,37.2787020366969,0,37.2787020366969
6.09,0,35.9917317669185,0,36.2057934135035,54.3086901202552,72.411586827007,21.7234760481021,72.411586827007,3.62057934135035,5.06881107789049,6.68239551749503,72.411586827007,36.2057934135035,90.5144835337587,6.15498488029559,2.02752443115619,9.84797580847295,36.2057934135035,0,36.2057934135035
6.1,0,34.9010144268539,0,35.0970764266291,52.6456146399437,70.1941528532582,21.0582458559775,70.1941528532582,3.50970764266291,4.91359069972808,6.31726798574278,70.1941528532582,35.0970764266291,87.7426910665728,5.96650299252695,1.96543627989123,9.54640478804312,35.0970764266291,0,35.0970764266291
6.11,0,33.8385284770983,0,34.0174950453609,51.0262425680413,68.0349900907217,20.4104970272165,68.0349900907217,3.40174950453609,4.76244930635052,5.96270467970472,68.0349900907217,34.0174950453609,85.0437376134022,5.78297415771135,1.90497972254021,9.25275865233815,34.0174950453609,0,34.0174950453609
6.12,0,32.8600586835903,0,33.0328492905567,49.5492739358351,66.0656985811134,19.819709574334,66.0656985811134,3.30328492905567,4.62459890067794,5.75991681739759,66.0656985811134,33.0328492905567,82.5821232263918,5.61558437939464,1.84983956027118,8.98493500703143,33.0328492905567,0,33.0328492905567
6.13,0,31.8533421948821,0,32.0104862564814,48.0157293847222,64.0209725129629,19.2062917538889,64.0209725129629,3.20104862564814,4.4814680759074,5.42730059268379,64.0209725129629,32.0104862564814,80.0262156412036,5.44178266360185,1.79258723036296,8.70685226176296,32.0104862564814,0,32.0104862564814
6.14,0,30.8728779179412,0,31.0152096598274,46.5228144897411,62.0304193196547,18.6091257958964,62.0304193196547,3.10152096598274,4.34212935237583,5.10418341356241,62.0304193196547,31.0152096598274,77.5380241495684,5.27258564217065,1.73685174095033,8.43613702747304,31.0152096598274,0,31.0152096598274
6.15,0,29.9751990827305,0,30.1126258530845,45.1689387796268,60.2252517061691,18.0675755118507,60.2252517061691,3.01126258530845,4.21576761943184,4.93056087484827,60.2252517061691,30.1126258530845,75.2815646327114,5.11914639502437,1.68630704777273,8.190634232039,30.1126258530845,0,30.1126258530845
6.16,0,29.0466410607891,0,29.170558934704,43.7558384020559,58.3411178694079,17.5023353608224,58.3411178694079,2.9170558934704,4.08387825085855,4.62733314240189,58.3411178694079,29.170558934704,72.9263973367599,4.95899501889967,1.63355130034342,7.93439203023948,29.170558934704,0,29.170558934704
6.17,0,28.1424572974685,0,28.253637898625,42.3804568479376,56.5072757972501,16.952182739175,56.5072757972501,2.8253637898625,3.9555093058075,4.33263799061388,56.5072757972501,28.253637898625,70.6340947465626,4.80311844276626,1.582203722323,7.68498950842601,28.253637898625,0,28.253637898625
6.18,0,27.2620378911239,0,27.3612376207034,41.0418564310551,54.7224752414068,16.416742572422,54.7224752414068,2.73612376207034,3.83057326689847,4.04616896957561,54.7224752414068,27.3612376207034,68.4030940517584,4.65141039551957,1.53222930675939,7.44225663283132,27.3612376207034,0,27.3612376207034
6.19,0,26.4639521527619,0,26.5597420344105,39.8396130516157,53.119484068821,15.9358452206463,53.119484068821,2.65597420344105,3.71836388481747,3.90858760135028,53.119484068821,26.5597420344105,66.3993550860262,4.51515614584978,1.48734555392699,7.22424983335965,26.5597420344105,0,26.5597420344105
6.2,0,25.6306112738774,0,25.7155518077195,38.5733277115792,51.431103615439,15.4293310846317,51.431103615439,2.57155518077195,3.60017725308073,3.63957049735352,51.431103615439,25.7155518077195,64.2888795192987,4.37164380731231,1.44007090123229,6.9946300916997,25.7155518077195,0,25.7155518077195
6.21,0,24.819291017143,0,24.8940847564849,37.3411271347274,49.7881695129698,14.9364508538909,49.7881695129698,2.48940847564849,3.48517186590789,3.37793188435822,49.7881695129698,24.8940847564849,62.2352118912123,4.23199440860243,1.39406874636316,6.7711910537639,24.8940847564849,0,24.8940847564849
6.22,0,24.0892282324096,0,24.1614553554048,36.2421830331072,48.3229107108096,14.4968732132429,48.3229107108096,2.41614553554048,3.38260374975667,3.26310305429755,48.3229107108096,24.1614553554048,60.403638388512,4.10744741041882,1.35304149990267,6.57191585667011,24.1614553554048,0,24.1614553554048
6.23,0,23.3215932825129,0,23.38469076231,35.077036143465,46.76938152462,14.030814457386,46.76938152462,2.338469076231,3.2738567067234,3.01727626864943,46.76938152462,23.38469076231,58.461726905775,3.9753974295927,1.30954268268936,6.36063588734832,23.38469076231,0,23.38469076231
6.24,0,22.5743342842459,0,22.6289566301687,33.9434349452531,45.2579132603375,13.5773739781012,45.2579132603375,2.26289566301687,3.16805392822362,2.77806050781174,45.2579132603375,22.6289566301687,56.5723915754218,3.84692262712868,1.26722157128945,6.15507620340589,22.6289566301687,0,22.6289566301687
6.25,0,21.9073226503944,0,21.9600739411337,32.9401109117005,43.9201478822673,13.1760443646802,43.9201478822673,2.19600739411337,3.07441035175871,2.68366567090773,43.9201478822673,21.9600739411337,54.9001848528341,3.73321256999272,1.22976414070348,5.97314011198835,21.9600739411337,0,21.9600739411337
6.26,0,21.2005523474958,0,21.2457425255045,31.8686137882567,42.491485051009,12.7474455153027,42.491485051009,2.12457425255045,2.97440395357063,2.45877556248936,42.491485051009,21.2457425255045,53.1143563137612,3.61177622933576,1.18976158142825,5.77884196693722,21.2457425255045,0,21.2457425255045
6.27,0,20.5126103187399,0,20.5508510758434,30.8262766137651,41.1017021516868,12.330510645506,41.1017021516868,2.05508510758434,2.87711915061807,2.23980217845136,41.1017021516868,20.5508510758434,51.3771276896085,3.49364468289338,1.15084766024723,5.5898314926294,20.5508510758434,0,20.5508510758434
6.28,0,19.842995400643,0,19.8748894700855,29.8123342051283,39.7497789401711,11.9249336820513,39.7497789401711,1.98748894700855,2.78248452581197,2.02652462824971,39.7497789401711,19.8748894700855,49.6872236752138,3.37873120991454,1.11299381032479,5.40596993586326,19.8748894700855,0,19.8748894700855
6.29,0,19.253514219401,0,19.2843191615855,28.9264787423783,38.5686383231711,11.5705914969513,38.5686383231711,1.92843191615855,2.69980468262197,1.95775023551129,38.5686383231711,19.2843191615855,48.2107979039638,3.27833425746954,1.07992187304879,5.24533481195126,19.2843191615855,0,19.2843191615855
6.3,0,18.6204311816644,0,18.6456813063228,27.9685219594842,37.2913626126457,11.1874087837937,37.2913626126457,1.86456813063228,2.6103953828852,1.75704583744879,37.2913626126457,18.6456813063228,46.6142032658071,3.16976582207488,1.04415815315408,5.07162531531981,18.6456813063228,0,18.6456813063228
